training loss,testing loss
3.177036657386149e-05,0.0002419601845428009
3.176298337304175e-05,0.0002404020612382076
3.1727236835815184e-05,0.00024153258109987347
3.1725865703651145e-05,0.00024109795044888882
3.171242761626755e-05,0.00024082923967701694
3.1704899899495735e-05,0.00024073335163958483
3.1695975551635704e-05,0.00024091065314485493
3.159172811137978e-05,0.00024059913597408342
3.156705024593975e-05,0.00024066104374607234
3.155999695467692e-05,0.00024113517420394629
3.1554002800310795e-05,0.00024126070484547228
3.155191789670481e-05,0.00024135964887329574
3.155243122653866e-05,0.00024117318221904112
3.1551533483610854e-05,0.00024109863813712515
3.154399695852066e-05,0.00024115390260703862
3.15505737076323e-05,0.0002409543593371795
3.1528808474170295e-05,0.00024094913625793363
3.152732814752116e-05,0.00024104845510781602
3.1528250000326695e-05,0.00024112578980610565
3.151620362724784e-05,0.00024148488161947833
3.151549660260295e-05,0.00024108692106727342
3.151525315567569e-05,0.00024112924513632826
3.150788167355737e-05,0.0002411694498732686
3.149957817434122e-05,0.00024137935983934298
3.1505699823328266e-05,0.00024099651830814157
3.148767069488355e-05,0.0002412870341989522
3.148185374315786e-05,0.00024130850625541907
3.1476705507057805e-05,0.0002412116955824648
3.1472566104529315e-05,0.00024102786714634434
3.1467046783566755e-05,0.00024109048465492598
3.145778272565539e-05,0.00024125146155711262
3.1459509563953334e-05,0.00024112456629871192
3.1461261438159976e-05,0.00024103663255862722
3.145411639266196e-05,0.00024131277847724657
3.144728924036661e-05,0.00024112115215481908
3.1447780080876934e-05,0.00024150195037663885
3.143839536333513e-05,0.00024127967454577712
3.1431570482020494e-05,0.0002414092079782153
3.142478773511495e-05,0.00024156338926828043
3.142292841926753e-05,0.00024096487993092248
3.14144048443819e-05,0.00024131508773390315
3.141685084494494e-05,0.0002407355444809196
3.141285427166925e-05,0.00024124614966708716
3.140964453808864e-05,0.0002415463885743961
3.139778040569967e-05,0.00024122181789469765
3.139431305912281e-05,0.00024079083399776595
3.138466445582735e-05,0.00024150903310245748
3.137900681450088e-05,0.0002412007987555681
3.1371563609079175e-05,0.00024136031667391458
3.1369362102740334e-05,0.0002410015515510388
3.136453041489321e-05,0.00024141034607027628
3.135679539947446e-05,0.00024119153297788492
3.1349980450944385e-05,0.00024149916919696173
3.135051981988716e-05,0.00024162987176554673
3.1345859657228695e-05,0.00024148337860507044
3.134692503381027e-05,0.0002414362983968617
3.133957037458789e-05,0.00024180838282160093
3.1328249480628236e-05,0.00024150639179755341
3.132422631703473e-05,0.0002415735416544714
3.1326838319673145e-05,0.00024168343533705357
3.132660832224329e-05,0.00024183225757565887
3.13245617056082e-05,0.00024150686160393173
3.1309190991592145e-05,0.00024151682896031575
3.130645859390356e-05,0.00024125920326420756
3.12956691204542e-05,0.00024117909452990826
3.1290971894508625e-05,0.0002412758537419987
3.129170894901494e-05,0.00024152438475566945
3.1284855129232514e-05,0.00024141849470183706
3.127875267333972e-05,0.0002415598278854635
3.128352220687013e-05,0.0002412712858517118
3.126579854737925e-05,0.00024138827892867002
